DATE,CLOSESPX,OPENSPX,HIGHSPX,LOWSPX,CLOSEVIX,OPENVIX,HIGHVIX,LOWVIX,CLOSETLT,OPENTLT,HIGHTLT,LOWTLT,VOLTLT,CLOSENASDAQ,OPENNASDAQ,HIGHNASDAQ,LOWNASDAQ,OPENXOI,CLOSEXOI,HIGHXOI,LOWXOI,PRICE,DIX,GEX,VOLUME,name,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
20180514,2730.13,2733.37,2742.1,2725.47,12.93,12.95,13.28,12.81,118.6,118.8,118.99,118.59,1108874.0,6964.38,6977.35,7008.26,6954.64,1541.77,1550.02,1554.13,1541.77,2730.37,0.4306810565971546,4754646369.36,2994360000,New York City,20.7,11.2,14.9,20.7,11.2,14.9,12.1,84.1,1.907,100,29.17,rain,0.0,0.0,74.0,14.8,257.2,1016.2,71.5,14.3,237.6,20.4,8,,20180514T05:39:56,20180514T20:05:24,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,TS745"
20180515,2711.45,2718.59,2718.59,2701.91,14.63,13.13,15.01,12.5,117.25,117.56,117.58,116.7,2929668.0,6888.53,6909.32,6912.04,6852.73,1547.51,1550.59,1553.66,1538.73,2711.47,0.442138768990568,3331060808.42,3291190000,New York City,29.4,15.1,20.2,30.6,15.1,20.4,16.7,82.7,14.892,100,20.83,rain,0.0,0.0,73.8,26.0,261.0,1012.0,59.0,10.7,265.7,23.0,9,,20180515T05:38:58,20180515T20:06:22,0.0,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"D9152,D8195,72505394728,72055399999,KEWR,KLGA,E0532,KJRB,RAWN4,KNYC,F1417,72503014732"
20180516,2722.46,2712.62,2727.76,2712.17,13.42,14.38,14.91,13.21,116.8,117.42,117.53,116.79,1278080.0,6929.97,6892.89,6944.54,6891.65,1548.29,1549.59,1550.62,1538.22,2722.48,0.4229957279386879,4245402572.0648,3248480000,New York City,18.3,13.8,16.4,18.3,13.8,16.4,13.8,85.0,5.679,100,45.83,rain,0.0,0.0,50.0,21.8,44.8,1018.5,99.9,14.9,45.6,3.9,2,,20180516T05:38:02,20180516T20:07:20,0.04,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732,TS745"
20180517,2720.13,2719.71,2731.96,2711.36,13.43,13.54,13.86,12.65,116.21,116.62,116.82,116.09,1827617.0,6901.63,6905.75,6952.98,6869.39,1554.42,1577.65,1580.96,1554.42,2720.12,0.4442721358397097,3594238409.76,3478150000,New York City,20.7,13.3,16.3,20.7,13.3,16.3,14.7,90.6,6.67,100,45.83,rain,0.0,0.0,22.7,17.7,35.4,1017.1,58.4,13.0,115.7,10.1,4,,20180517T05:37:08,20180517T20:08:17,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,TS745"
20180518,2712.97,2717.35,2719.5,2709.18,13.42,13.18,13.87,13.06,117.21,116.51,117.29,116.51,1759917.0,6866.26,6876.65,6897.91,6857.58,1581.0,1571.39,1581.0,1569.29,2713.02,0.4268421301363223,2151459414.28,3383270000,New York City,18.4,13.9,16.7,18.4,13.9,16.7,9.7,66.2,0.0,0,0.0,,0.0,0.0,45.1,32.6,46.8,1024.5,55.0,13.6,131.0,11.3,5,,20180518T05:36:16,20180518T20:09:13,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732,TS745"
20180521,2733.01,2725.95,2739.19,2725.7,13.08,13.44,13.59,12.78,117.27,117.13,117.37,116.96,911356.0,6905.53,6920.32,6948.27,6876.35,1582.01,1585.07,1587.57,1573.5,2733.03,0.4265603135310021,3062676879.5,3053480000,New York City,24.4,16.1,19.9,24.4,16.1,19.9,10.2,55.8,0.472,100,4.17,rain,0.0,0.0,70.4,17.5,253.2,1021.9,0.8,16.0,299.1,26.1,8,,20180521T05:33:48,20180521T20:11:59,0.25,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"D9152,72505394728,72055399999,KEWR,KLGA,KJRB,RAWN4,KNYC,F1417,72503014732"
20180522,2724.44,2738.34,2742.24,2721.88,13.22,13.03,13.42,12.77,117.09,117.31,117.35,116.86,1168076.0,6893.62,6934.7,6947.43,6883.75,1583.94,1564.46,1595.26,1560.93,2724.5,0.4322326177045915,2812965624.015,3384140000,New York City,18.8,14.3,16.6,18.8,14.3,16.6,11.7,73.8,5.576,100,20.83,rain,0.0,0.0,73.8,16.3,169.5,1019.8,66.9,15.5,63.8,5.5,2,,20180522T05:33:03,20180522T20:12:53,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,72055399999,KLGA,DEAN4,KJRB,KNYC,F1417,72503014732"
20180523,2733.29,2713.98,2733.33,2709.54,12.58,13.5,14.6,12.49,117.94,117.77,118.11,117.67,1779630.0,6953.63,6847.27,6953.94,6846.94,1548.79,1554.39,1557.77,1536.63,2733.28,0.4391368304777744,3876081266.97,3333160000,New York City,28.3,14.4,20.6,27.8,14.4,20.5,14.1,70.5,7.937,100,33.33,rain,0.0,0.0,109.2,26.2,279.6,1014.2,61.0,14.3,242.5,21.2,9,,20180523T05:32:19,20180523T20:13:46,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72505394728,72055399999,KLGA,KJRB,RAWN4,KNYC,F1417,72503014732"
20180524,2727.76,2730.94,2731.97,2707.38,12.53,12.73,14.24,12.53,118.88,118.7,119.05,118.65,1670968.0,6949.7,6951.52,6963.68,6882.57,1538.15,1536.15,1543.85,1526.15,2727.79,0.4494906139964896,4045804067.8,3285750000,New York City,27.8,18.8,22.9,26.9,18.8,22.8,8.8,43.1,1.632,100,20.83,rain,0.0,0.0,85.8,24.0,279.3,1019.0,0.1,16.0,323.8,27.9,10,,20180524T05:31:37,20180524T20:14:38,0.33,Rain,Clear conditions throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,RAWN4,KNYC,F1417,72503014732"
20180525,2721.33,2723.6,2727.36,2714.99,13.22,12.44,13.52,12.29,119.62,119.56,119.83,119.47,2254309.0,6960.92,6951.47,6982.52,6941.85,1512.52,1497.05,1512.52,1480.56,2721.3,0.4302073640991877,3155602060.7,3015260000,New York City,29.4,17.3,23.7,28.7,17.3,23.6,12.2,50.1,3.288,100,29.17,rain,0.0,0.0,93.2,37.0,263.3,1015.8,0.5,15.9,310.8,26.9,9,,20180525T05:30:57,20180525T20:15:29,0.36,Rain,Clear conditions throughout the day with rain.,rain,"72505394728,72055399999,KEWR,KLGA,KJRB,KNYC,F1417,72503014732"
20180529,2689.86,2705.11,2710.67,2676.81,17.02,14.39,18.78,14.39,122.24,120.84,122.52,120.43,4762748.0,6926.55,6928.5,6964.65,6887.12,1486.29,1495.26,1507.87,1484.99,2689.83,0.4516745849471354,2307985090.11,3743310000,New York City,30.1,16.7,23.0,31.4,16.7,23.4,17.5,73.1,0.0,0,0.0,,0.0,0.0,46.4,10.7,272.6,1015.8,46.1,15.6,317.3,27.6,9,,20180529T05:28:34,20180529T20:18:45,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,72055399999,KLGA,C1735,KJRB,KNYC,F1417"
20180530,2724.01,2702.43,2729.34,2702.43,14.94,16.6,16.64,14.65,121.42,121.01,121.47,120.75,2448222.0,6976.36,6955.59,6987.63,6938.02,1509.43,1540.28,1546.78,1509.43,2724.06,0.4154452595477603,3788835456.305,3566490000,New York City,22.9,15.7,19.7,22.9,15.7,19.7,16.4,82.1,0.0,0,0.0,,0.0,0.0,64.8,21.6,99.5,1019.8,60.5,14.9,303.6,26.1,9,,20180530T05:28:04,20180530T20:19:32,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,E7496,KJRB,C1735,KNYC,F1417,72503014732"
20180531,2705.27,2720.98,2722.5,2700.68,15.43,14.93,16.29,14.2,121.22,121.58,121.98,120.95,2701514.0,6967.73,6969.93,7016.42,6955.99,1532.41,1528.84,1552.11,1527.11,2705.32,0.4461787183322795,3668514396.88,4241100000,New York City,20.0,17.8,18.7,20.0,17.8,18.7,16.7,88.8,0.13,100,16.67,rain,0.0,0.0,33.5,16.1,51.6,1016.9,99.8,12.5,139.3,12.2,2,,20180531T05:27:35,20180531T20:20:17,0.57,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"72505394728,72055399999,KLGA,DEAN4,KJRB,C1735,KNYC,F1417,72503014732"
20180601,2734.62,2718.7,2736.93,2718.7,13.46,14.92,14.93,13.37,120.3,120.16,120.7,119.85,1747220.0,7083.93,7010.08,7084.84,7008.02,1534.27,1542.94,1549.33,1531.8,2734.58,0.4272626685866477,3988109847.62,3694310000,New York City,26.7,17.9,21.6,26.7,17.9,21.6,19.2,86.8,0.282,100,16.67,rain,0.0,0.0,83.5,12.6,36.9,1009.6,65.9,11.3,193.9,16.5,9,,20180601T05:27:08,20180601T20:21:01,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
20180604,2746.87,2741.67,2749.16,2740.54,12.74,13.91,13.91,12.69,119.43,120.11,120.14,119.37,1480255.0,7143.57,7099.5,7146.77,7099.09,1550.84,1535.01,1563.58,1532.46,2746.87,0.4236543028048935,4652474394.15,3410090000,New York City,23.7,11.7,16.8,23.7,11.7,16.8,12.4,76.6,3.125,100,41.67,rain,0.0,0.0,39.6,16.7,48.9,1009.2,71.6,15.4,370.3,31.9,8,,20180604T05:25:59,20180604T20:23:06,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72505394728,72055399999,KEWR,KLGA,KJRB,C1735,KNYC,F1417,72503014732"
20180605,2748.8,2748.46,2752.61,2739.51,12.4,12.91,13.34,12.3,119.71,119.97,120.16,119.62,1107007.0,7166.75,7162.41,7179.82,7137.13,1528.62,1526.38,1538.17,1523.2,2748.81,0.4441780259862442,4769731072.14,3523550000,New York City,24.2,16.1,19.8,24.2,16.1,19.8,11.7,60.7,0.0,0,0.0,,0.0,0.0,49.0,25.9,283.1,1005.6,35.7,16.0,199.4,17.3,9,,20180605T05:25:40,20180605T20:23:45,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417"
20180606,2772.35,2753.25,2772.35,2748.46,11.64,12.1,12.56,11.62,118.74,119.09,119.1,118.43,1544778.0,7210.08,7180.24,7210.08,7140.92,1530.27,1527.59,1537.32,1518.15,2772.3,0.4176729045074301,5830607526.43,3662780000,New York City,21.7,16.1,18.1,21.7,16.1,18.1,10.9,63.7,0.0,0,0.0,,0.0,0.0,22.7,11.3,66.0,1011.2,89.1,15.9,227.3,19.8,8,,20180606T05:25:23,20180606T20:24:23,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,RAWN4,C1735,KNYC,F1417,72503014732"
20180607,2770.37,2774.84,2779.9,2760.16,12.13,11.66,13.28,11.22,119.89,118.69,120.49,118.68,2927946.0,7152.83,7212.43,7212.43,7115.85,1538.43,1547.6,1555.3,1538.43,2770.33,0.4349159957780388,5339908449.04,3742080000,New York City,21.7,16.1,18.0,21.7,16.1,18.0,12.6,71.5,0.0,0,0.0,,0.0,0.0,37.1,25.9,159.3,1019.7,65.7,15.9,290.3,25.1,9,,20180607T05:25:08,20180607T20:24:59,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,C1735,KJRB,KNYC,F1417,72503014732"
20180608,2779.03,2765.84,2779.39,2763.59,12.18,12.54,13.31,12.09,119.53,119.56,119.85,119.45,1273677.0,7152.62,7121.76,7161.92,7100.73,1548.04,1540.84,1549.5,1531.72,2778.98,0.443660652700635,4912654806.5,3138850000,New York City,27.2,16.2,21.8,27.7,16.2,21.9,15.4,69.1,0.0,0,0.0,,0.0,0.0,33.5,16.2,200.6,1020.7,26.3,16.0,305.1,26.4,9,,20180608T05:24:55,20180608T20:25:34,0.83,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,C1735,KNYC,F1417,72503014732"
20180611,2782.0,2780.18,2790.21,2780.17,12.35,12.52,12.69,12.14,119.31,119.08,119.39,118.95,1168149.0,7168.48,7149.65,7187.45,7146.09,1542.95,1546.43,1554.42,1535.49,2782.0,0.4279765061815364,5319632165.72,3262130000,New York City,22.8,14.4,17.9,22.8,14.4,17.9,10.3,63.4,0.251,100,8.33,rain,0.0,0.0,29.5,15.5,90.1,1018.3,31.0,16.0,284.8,24.6,9,,20180611T05:24:28,20180611T20:27:10,0.93,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"72505394728,72055399999,KEWR,KLGA,72502014734,KJRB,C1735,KNYC,F1417,72503014732"
20180612,2786.85,2785.6,2789.8,2778.78,12.34,12.29,12.6,11.88,119.34,118.92,119.45,118.9,1185183.0,7209.19,7181.67,7214.49,7173.76,1542.85,1525.94,1544.27,1523.33,2786.84,0.4104240964183828,6023685867.13,3435700000,New York City,22.9,14.6,18.6,22.9,14.6,18.6,10.8,61.5,0.0,0,0.0,,0.0,0.0,44.6,27.7,183.0,1022.8,0.6,16.0,326.7,28.3,9,,20180612T05:24:23,20180612T20:27:38,0.96,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KEWR,KLGA,72502014734,KJRB,KNYC,F1417,72503014732"
20180613,2775.63,2787.94,2791.47,2774.65,12.94,12.13,12.95,11.98,119.28,119.45,119.64,118.64,2400321.0,7205.26,7219.58,7261.17,7193.02,1525.94,1520.2,1529.07,1511.15,2775.63,0.4519504656664861,5815433663.97,3820770000,New York City,24.4,17.8,20.9,24.4,17.8,20.9,17.2,79.5,0.056,100,8.33,rain,0.0,0.0,37.4,14.8,210.0,1013.7,78.4,15.9,102.4,8.9,3,,20180613T05:24:20,20180613T20:28:05,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417"
20180614,2782.49,2783.21,2789.06,2776.52,12.12,12.98,13.07,11.88,120.27,119.78,120.28,119.49,2259289.0,7279.59,7233.7,7291.31,7233.7,1529.88,1515.59,1532.21,1514.08,2782.55,0.4447428743541997,6727663484.26,3540930000,New York City,30.5,19.4,24.8,29.1,19.4,24.5,12.7,50.7,0.0,0,0.0,,0.0,0.0,48.2,29.5,291.0,1008.7,16.2,16.0,325.6,28.1,9,,20180614T05:24:18,20180614T20:28:31,0.03,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417"
20180615,2779.66,2777.78,2782.81,2761.73,11.98,12.19,13.16,11.93,120.38,120.83,121.09,120.3,1841655.0,7255.76,7245.16,7268.84,7220.97,1509.65,1482.74,1509.65,1481.18,2779.44,0.4381615261865274,2864671245.07,5451990000,New York City,24.9,18.3,21.6,24.9,18.3,21.6,11.6,53.1,0.0,0,0.0,,0.0,0.0,43.2,14.3,346.1,1013.8,42.8,15.9,242.3,20.9,10,,20180615T05:24:19,20180615T20:28:55,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417"
20180618,2773.75,2765.79,2774.99,2757.12,12.31,12.79,13.74,12.28,120.27,120.48,120.56,120.05,836238.0,7251.41,7201.18,7256.43,7186.16,1482.08,1500.4,1509.53,1482.08,2773.87,0.4270174917212395,3105568040.35,3316120000,New York City,32.2,21.8,26.3,35.7,21.8,27.6,20.1,70.2,2.128,100,12.5,rain,0.0,0.0,40.0,24.1,210.7,1015.0,20.5,15.4,273.2,23.6,9,,20180618T05:24:33,20180618T20:29:55,0.17,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"72505394728,72055399999,KEWR,KLGA,KJRB,KNYC,F1417,72503014732"
20180619,2762.59,2752.01,2765.05,2743.19,13.35,14.61,14.68,13.21,120.97,120.97,121.22,120.71,1101629.0,7228.05,7158.8,7229.99,7138.02,1500.4,1493.33,1500.4,1477.65,2762.57,0.4350709087750882,2978830498.47,3671160000,New York City,32.1,23.5,27.4,31.1,23.5,27.4,17.9,60.4,0.327,100,12.5,rain,0.0,0.0,40.7,22.3,335.5,1008.8,28.2,15.9,324.9,27.9,10,,20180619T05:24:41,20180619T20:30:12,0.2,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"72505394728,72055399999,KLGA,KJRB,C1735,KNYC,F1417,72503014732"
20180620,2767.32,2769.73,2774.86,2763.91,12.79,12.9,13.02,12.25,119.91,120.74,120.77,119.9,1425787.0,7280.7,7264.85,7309.99,7256.87,1501.5,1498.43,1504.96,1488.72,2767.34,0.4368946603299017,3635122358.3165,3332140000,New York City,27.7,21.6,24.2,28.7,21.6,24.3,14.7,56.2,0.0,0,0.0,,0.0,0.0,29.5,8.8,57.9,1011.0,32.9,16.0,269.1,23.2,9,,20180620T05:24:51,20180620T20:30:26,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,72055399999,F3023,KLGA,KJRB,KNYC,F1417"
20180621,2749.76,2769.28,2769.28,2744.39,14.64,12.54,15.18,12.18,120.54,120.39,120.74,120.23,1531128.0,7217.49,7304.05,7308.26,7203.93,1489.74,1466.81,1489.74,1462.36,2749.76,0.4437448316206984,2140074979.7492,3336580000,New York City,29.9,18.9,24.0,29.2,18.9,23.9,17.0,69.1,5.532,100,45.83,rain,0.0,0.0,22.3,13.0,49.3,1008.4,55.2,15.0,284.2,24.6,9,,20180621T05:25:03,20180621T20:30:39,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
20180622,2754.88,2760.79,2764.17,2752.68,13.77,14.6,14.6,13.11,120.53,120.09,120.61,120.07,931565.0,7197.51,7239.72,7239.75,7177.46,1506.19,1504.18,1516.22,1502.51,2754.89,0.4097169017591333,2165247594.04,5468110000,New York City,23.8,19.4,21.2,23.8,19.4,21.2,16.5,75.3,0.0,0,0.0,,0.0,0.0,36.0,14.9,85.1,1015.2,49.2,15.9,197.3,17.1,6,,20180622T05:25:17,20180622T20:30:50,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E5534,72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
20180625,2717.07,2742.94,2742.94,2698.67,17.33,15.07,19.61,14.56,120.8,120.69,121.11,120.64,1415772.0,7038.17,7131.04,7144.29,6976.96,1496.93,1467.26,1497.53,1459.97,2717.08,0.4349813196029505,540369643.95,3663280000,New York City,28.7,20.6,24.3,27.7,20.6,24.1,13.8,55.6,0.464,100,8.33,rain,0.0,0.0,44.6,18.2,348.8,1016.2,27.2,16.0,305.2,26.5,10,,20180625T05:26:10,20180625T20:31:12,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72505394728,72055399999,KEWR,KLGA,KJRB,KNYC,F1417,72503014732"
20180626,2723.06,2722.12,2732.91,2715.6,15.92,16.71,17.54,15.1,120.97,120.78,121.02,120.67,1237989.0,7068.19,7061.23,7108.45,7040.06,1472.2,1488.45,1493.57,1469.63,2723.04,0.4305939431896516,1176139452.105,3568900000,New York City,25.0,18.7,21.8,25.0,18.7,21.8,13.9,61.6,0.0,0,0.0,,0.0,0.0,37.1,24.1,112.8,1023.8,5.1,16.0,315.1,27.3,9,,20180626T05:26:31,20180626T20:31:15,0.45,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KEWR,KLGA,KJRB,KNYC,F1417,72503014732"
20180627,2699.63,2728.45,2746.09,2699.38,17.91,16.52,18.19,14.76,122.11,121.75,122.17,121.55,1776335.0,6969.68,7096.6,7128.77,6968.3,1502.89,1505.01,1524.56,1501.24,2699.66,0.4463822319978727,138804939.2005,3803990000,New York City,23.3,18.9,21.1,23.3,18.9,21.1,16.4,74.7,0.031,100,8.33,rain,0.0,0.0,44.6,31.7,178.5,1018.4,75.0,15.9,84.5,7.3,3,,20180627T05:26:53,20180627T20:31:16,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417"
20180628,2716.31,2698.69,2724.34,2691.99,16.85,17.54,18.99,16.4,122.14,122.13,122.24,121.83,1487853.0,7031.61,6963.37,7055.25,6950.23,1509.06,1502.74,1512.24,1492.93,2716.32,0.435326023000611,1277153188.93,3461100000,New York City,28.8,21.1,24.0,31.5,21.1,24.6,21.3,85.3,5.642,100,45.83,rain,0.0,0.0,35.3,13.7,205.2,1009.6,75.4,15.2,182.0,15.7,7,,20180628T05:27:17,20180628T20:31:15,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72505394728,72055399999,KLGA,E9111,KJRB,KNYC,F1417,72503014732"
20180629,2718.37,2727.13,2743.26,2718.37,16.09,15.73,16.51,14.66,121.72,122.16,122.5,121.65,2397090.0,7040.8,7071.49,7101.83,7040.8,1511.26,1516.01,1532.64,1511.26,2718.57,0.4339905333630444,1327486451.41,3586800000,New York City,33.7,22.8,27.7,33.8,22.8,27.9,17.8,57.8,0.704,100,8.33,rain,0.0,0.0,31.7,18.4,318.6,1014.0,3.6,16.0,321.4,27.6,9,,20180629T05:27:43,20180629T20:31:12,0.55,Rain,Clear conditions throughout the day with afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
20180702,2726.71,2704.95,2727.26,2698.95,15.6,17.7,18.08,15.54,121.35,121.74,121.75,121.29,1559459.0,7097.82,6979.54,7099.27,6969.16,1502.89,1494.69,1502.89,1486.39,2726.56,0.4326721653011985,1849445413.58,3095040000,New York City,34.4,25.7,29.2,38.4,25.7,31.3,21.4,63.9,0.262,100,4.17,rain,0.0,0.0,38.9,22.3,154.7,1017.8,0.4,15.7,310.5,26.8,9,,20180702T05:29:10,20180702T20:30:52,0.65,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
20180703,2713.22,2733.27,2736.58,2711.16,16.14,15.37,16.45,14.68,122.0,121.54,122.02,121.53,948633.0,7014.56,7121.71,7122.45,7009.51,1511.06,1505.38,1528.64,1501.43,2713.22,0.4306500915929319,1021590997.21,1911460000,New York City,32.9,25.1,27.1,40.4,25.1,29.1,23.6,81.3,0.172,100,8.33,rain,0.0,0.0,21.2,14.8,113.7,1021.4,12.9,15.0,162.2,14.1,8,,20180703T05:29:42,20180703T20:30:41,0.68,Rain,Clear conditions throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
20180705,2736.61,2724.19,2737.83,2716.02,14.97,15.62,16.22,14.47,122.35,122.06,122.52,122.01,928906.0,7101.05,7064.0,7105.54,7025.25,1519.33,1500.63,1521.45,1496.6,2736.7,0.4361609352057261,2214395300.0,2980160000,New York City,31.2,23.9,27.4,35.6,23.9,29.6,23.0,77.9,0.0,0,0.0,,0.0,0.0,44.6,25.9,204.9,1024.9,31.4,16.0,254.8,22.0,8,,20180705T05:30:50,20180705T20:30:13,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"D9152,72505394728,72055399999,KEWR,KLGA,KJRB,KNYC,F1417,72503014732"
20180706,2759.82,2737.68,2764.41,2733.52,13.37,14.99,15.45,13.34,122.75,122.76,122.91,122.49,975162.0,7207.34,7114.17,7217.0,7106.1,1492.92,1510.57,1515.22,1490.36,2759.79,0.4157937938848649,2694101430.5,2590250000,New York City,27.8,23.3,25.6,29.0,23.3,25.9,20.8,76.8,3.118,100,25.0,rain,0.0,0.0,37.8,22.3,264.2,1018.3,58.9,15.4,98.3,8.4,3,,20180706T05:31:26,20180706T20:29:56,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
20180709,2784.17,2768.51,2784.65,2768.51,12.69,13.42,13.45,12.6,121.96,122.05,122.21,121.9,1092330.0,7276.0,7251.18,7277.58,7221.32,1519.69,1536.62,1536.62,1519.69,2784.2,0.4380944576946251,4124985704.61,3070060000,New York City,30.6,20.0,24.8,30.4,20.0,24.8,15.1,55.8,0.0,0,0.0,,0.0,0.0,44.6,14.1,226.7,1022.2,0.2,15.8,318.8,27.4,9,,20180709T05:33:22,20180709T20:28:54,0.88,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417"
20180710,2793.84,2788.56,2795.58,2786.24,12.64,12.52,13.21,11.93,121.95,121.89,122.12,121.81,842519.0,7282.6,7287.05,7297.79,7257.49,1546.69,1546.37,1558.81,1542.95,2793.82,0.4230257953173014,4665824180.22,3080140000,New York City,33.3,21.7,27.4,33.8,21.7,27.8,17.1,55.3,0.0,0,0.0,,0.0,0.0,29.5,16.9,260.6,1013.7,0.4,15.8,314.5,27.1,9,,20180710T05:34:03,20180710T20:28:29,0.92,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417"
20180711,2774.02,2779.82,2785.91,2770.77,13.63,14.05,14.15,13.09,122.42,122.45,122.55,122.09,808523.0,7243.98,7221.66,7271.12,7220.23,1528.42,1504.7,1535.88,1494.81,2774.04,0.4342778674974629,3988981721.09,2986180000,New York City,31.1,23.4,26.5,32.1,23.4,27.1,18.8,63.5,0.0,0,0.0,,0.0,0.0,27.7,20.5,49.4,1013.6,52.6,16.0,258.4,22.4,9,,20180711T05:34:45,20180711T20:28:02,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
20180712,2798.29,2783.14,2799.22,2781.53,12.58,13.07,13.33,12.42,122.41,122.16,122.46,122.14,862302.0,7366.25,7276.38,7368.71,7274.16,1511.94,1512.64,1518.19,1498.39,2798.33,0.4075679188855047,5804466919.03,2834230000,New York City,29.9,21.5,24.7,29.4,21.5,24.6,15.9,60.6,0.969,100,12.5,rain,0.0,0.0,28.4,20.5,36.8,1021.5,45.4,15.9,227.7,19.7,10,,20180712T05:35:28,20180712T20:27:33,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
20180713,2801.31,2796.93,2804.53,2791.69,12.18,12.39,12.97,11.62,122.72,122.59,122.86,122.47,831003.0,7375.82,7372.28,7387.74,7348.96,1511.66,1520.6,1528.49,1510.95,2801.26,0.4240101152690504,4318722133.1,2619790000,New York City,29.2,21.1,24.6,28.9,21.1,24.6,16.7,63.3,0.0,0,0.0,,0.0,0.0,37.1,10.5,181.8,1023.5,1.8,15.9,292.5,25.4,9,,20180713T05:36:13,20180713T20:27:02,0.02,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
